strategy,source_path,instrument,trading_date,entry_ts,exit_ts,entry_time,exit_time,direction,outcome,r_multiple,pnl_R,points,gross_pnl,net_pnl,win_loss,holding_time,mae,mfe,mae_r,mfe_r,risk_points,stop,target,fees_slippage_assumption,session_day,news_blackout,frozen_status,hit_2r_mfe,stop_hit_flag
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-01-30,1769791500,1769791500,2026-01-30T16:45:00Z,2026-01-30T16:45:00Z,bullish,TARGET_HIT,1.988416508951955,1.988416508951955,24.03233274827413,UNAVAILABLE,240.3233274827413,WIN,0.0,0.28616637413688295,36.81383362586348,0.02367718309332928,3.0459479446386437,12.086166374137065,4968.2,5004.458499122411,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-01-30,False,STOP_HIT,True,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-01-30,1769793900,1769794200,2026-01-30T17:25:00Z,2026-01-30T17:30:00Z,bullish,STOP_HIT,-1.0037801928027874,-1.0037801928027874,-37.17514802122572,UNAVAILABLE,-371.7514802122572,LOSS,300.0,45.43514802122536,5.264851978774459,1.2268115681672285,0.14215825398502652,37.03514802122572,4906.2,5017.305444063677,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-01-30,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-02-02,1770043500,1770046200,2026-02-02T14:45:00Z,2026-02-02T15:30:00Z,bearish,TARGET_HIT,1.9966704551223022,1.9966704551223022,83.95557770959145,UNAVAILABLE,839.5557770959146,WIN,2700.0,10.14778885479609,107.15221114520409,0.24133941715317314,2.5483435410892703,42.047788854795726,4818.0,4691.856633435613,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-02-02,False,TARGET_3R_HIT,True,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-02-02,1770048300,1770057000,2026-02-02T16:05:00Z,2026-02-02T18:30:00Z,bullish,TIME_EXIT,-0.45925589677755957,-0.45925589677755957,-30.96560812540487,UNAVAILABLE,-309.6560812540487,LOSS,8700.0,45.425608125404324,52.67439187459513,0.673714474193805,0.781222347696538,67.42560812540432,4617.6,4819.876824376213,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-02-02,False,EXPIRED,False,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-02-03,1770137400,1770143400,2026-02-03T16:50:00Z,2026-02-03T18:30:00Z,bearish,TIME_EXIT,1.1101696667151817,1.1101696667151817,45.750043581961435,UNAVAILABLE,457.5004358196144,WIN,6000.0,22.209956418038928,76.39004358196144,0.538946369967936,1.8536793100932047,41.20995641803893,5018.1,4894.470130745884,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-02-03,False,TARGET_1_5R_HIT,False,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-02-04,1770219600,1770223500,2026-02-04T15:40:00Z,2026-02-04T16:45:00Z,bullish,STOP_HIT,-1.0033358510637291,-1.0033358510637291,-42.1083005402203,UNAVAILABLE,-421.08300540220296,LOSS,3900.0,83.26830054022048,23.23169945977952,1.9840760638001138,0.5535534953938731,41.9683005402203,4909.0,5034.904901620661,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-02-04,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-02-05,1770301200,1770301200,2026-02-05T14:20:00Z,2026-02-05T14:20:00Z,bullish,TARGET_HIT,1.9789754710198482,1.9789754710198482,13.17777754756513,UNAVAILABLE,131.7777754756513,WIN,0.0,6.158888773782564,13.741111226217981,0.9249123964994573,2.063574222822223,6.658888773782564,4831.2,4851.1766663213475,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-02-05,False,AMBIGUOUS,True,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-02-05,1770306600,1770307500,2026-02-05T15:50:00Z,2026-02-05T16:05:00Z,bullish,TARGET_HIT,1.9886884457458773,1.9886884457458773,24.613450649626756,UNAVAILABLE,246.13450649626756,WIN,900.0,4.976725324813742,24.82327467518644,0.40210356085354776,2.0056415589525685,12.376725324813378,4820.8,4857.93017597444,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-02-05,False,TARGET_3R_HIT,True,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-02-05,1770311400,1770316200,2026-02-05T17:10:00Z,2026-02-05T18:30:00Z,bearish,TIME_EXIT,-0.06526317718303877,-0.06526317718303877,-2.6782891351137006,UNAVAILABLE,-26.782891351137007,LOSS,4800.0,18.5382891351137,16.161710864886118,0.4517315298909899,0.39382028845490125,41.0382891351137,4930.0,4806.885132594659,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-02-05,False,EXPIRED,False,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-02-06,1770388200,1770388500,2026-02-06T14:30:00Z,2026-02-06T14:35:00Z,bullish,TARGET_HIT,1.9907054890424176,1.9907054890424176,29.985307429067106,UNAVAILABLE,299.8530742906711,WIN,300.0,12.762653714533371,39.73734628546663,0.8473044628397071,2.6381371462536594,15.062653714533553,4916.2,4961.3879611436005,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-02-06,False,TARGET_3R_HIT,True,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-02-06,1770390300,1770390300,2026-02-06T15:05:00Z,2026-02-06T15:05:00Z,bearish,STOP_HIT,-1.010898563572357,-1.010898563572357,-12.985729537706574,UNAVAILABLE,-129.85729537706573,LOSS,0.0,17.94572953770694,5.2542704622928795,1.3970191015644642,0.4090285761404063,12.845729537706575,4983.7,4945.16281138688,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-02-06,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-02-09,1770648000,1770648000,2026-02-09T14:40:00Z,2026-02-09T14:40:00Z,bearish,STOP_HIT,-1.0359559971018462,-1.0359559971018462,-4.033648105584361,UNAVAILABLE,-40.33648105584361,LOSS,0.0,5.293648105583998,6.506351894416184,1.359559971018368,1.671016927565853,3.8936481055843615,5058.6,5046.919055683247,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-02-09,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-02-10,1770733500,1770733800,2026-02-10T14:25:00Z,2026-02-10T14:30:00Z,bearish,STOP_HIT,-1.0299760889834328,-1.0299760889834328,-4.810389125058136,UNAVAILABLE,-48.10389125058136,LOSS,300.0,9.070389125057773,3.6296108749420455,1.942105653764956,0.7771538468749891,4.670389125058136,5098.3,5084.288832624826,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-02-10,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-02-10,1770739500,1770743700,2026-02-10T16:05:00Z,2026-02-10T17:15:00Z,bullish,TARGET_HIT,1.9880912946410987,1.9880912946410987,23.372211576442496,UNAVAILABLE,233.72211576442496,WIN,4200.0,4.856105788221612,24.94389421177857,0.41307095016847095,2.1217820476548037,11.756105788221248,5021.3,5056.568317364664,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-02-10,False,TARGET_2R_HIT,True,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-02-11,1770830400,1770831600,2026-02-11T17:20:00Z,2026-02-11T17:40:00Z,bearish,STOP_HIT,-1.0160102066822185,-1.0160102066822185,-8.884421779107141,UNAVAILABLE,-88.84421779107142,LOSS,1200.0,15.344421779106597,3.2555782208928576,1.754766886447391,0.37230342990446097,8.744421779107142,5116.8,5090.566734662679,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-02-11,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-02-11,1770831300,1770831600,2026-02-11T17:35:00Z,2026-02-11T17:40:00Z,bearish,STOP_HIT,-1.0326291275760404,-1.0326291275760404,-4.4306449053452885,UNAVAILABLE,-44.30644905345289,LOSS,300.0,13.390644905344743,4.009355094654893,3.120893292442511,0.9344411348653056,4.290644905345289,5114.3,5101.428065283964,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-02-11,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-02-12,1770906600,1770906600,2026-02-12T14:30:00Z,2026-02-12T14:30:00Z,bullish,TARGET_HIT,1.9684438422365762,1.9684438422365762,8.733070102486964,UNAVAILABLE,87.33070102486964,WIN,0.0,1.3365350512431178,12.3634649487567,0.3012565066669564,2.7867389316109294,4.436535051243482,5078.0,5091.30960515373,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-02-12,False,STOP_HIT,True,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-02-12,1770914400,1770920100,2026-02-12T16:40:00Z,2026-02-12T18:15:00Z,bullish,STOP_HIT,-1.0024954766772813,-1.0024954766772813,-56.24150608681488,UNAVAILABLE,-562.4150608681488,LOSS,5700.0,61.40150608681506,15.298493913184757,1.0944716170685087,0.2726931054134436,56.10150608681488,4933.0,5101.304518260445,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-02-12,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-02-17,1771337100,1771353000,2026-02-17T14:05:00Z,2026-02-17T18:30:00Z,bullish,TIME_EXIT,0.4172158982410955,0.4172158982410955,15.061054127677709,UNAVAILABLE,150.6105412767771,WIN,15900.0,23.298945872322292,36.00105412767789,0.6454190090405353,0.9972882381388416,36.098945872322474,4854.2,4962.496837616967,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-02-17,False,TARGET_1R_HIT,False,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-02-18,1771426800,1771426800,2026-02-18T15:00:00Z,2026-02-18T15:00:00Z,bearish,STOP_HIT,-1.0376684713322202,-1.0376684713322202,-3.8566360897754204,UNAVAILABLE,-38.5663608977542,LOSS,0.0,17.21663608977542,0.08336391022476164,4.6323168784640805,0.022429936160308594,3.7166360897754203,5015.5,5004.350091730674,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-02-18,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-02-19,1771513200,1771514700,2026-02-19T15:00:00Z,2026-02-19T15:25:00Z,bearish,STOP_HIT,-1.0249319052519887,-1.0249319052519887,-5.755294883604292,UNAVAILABLE,-57.55294883604292,LOSS,1500.0,11.81529488360411,9.284705116396253,2.1041272325880453,1.6534670589617682,5.615294883604292,5029.6,5012.7541153491875,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-02-19,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-02-20,1771605600,1771606800,2026-02-20T16:40:00Z,2026-02-20T17:00:00Z,bearish,STOP_HIT,-1.0267610286523479,-1.0267610286523479,-5.371487990194182,UNAVAILABLE,-53.71487990194182,LOSS,1200.0,6.3314879901936365,4.968512009805636,1.2102652251254857,0.9497320875281633,5.231487990194182,5089.8,5074.105536029418,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-02-20,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-02-20,1771609200,1771609500,2026-02-20T17:40:00Z,2026-02-20T17:45:00Z,bearish,STOP_HIT,-1.0400113008281697,-1.0400113008281697,-3.639011456819062,UNAVAILABLE,-36.39011456819062,LOSS,300.0,4.19901145681888,5.100988543181302,1.200056504140797,1.4578370508733889,3.499011456819062,5094.3,5083.802965629543,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-02-20,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-02-24,1771941300,1771941300,2026-02-24T13:55:00Z,2026-02-24T13:55:00Z,bullish,STOP_HIT,-1.0215213587334537,-1.0215213587334537,-6.6451654839235195,UNAVAILABLE,-66.45165483923519,LOSS,0.0,18.105165483923884,7.394834516076116,2.783198295057661,1.1367634742500052,6.50516548392352,5138.5,5158.015496451771,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-02-24,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-02-25,1772031000,1772033400,2026-02-25T14:50:00Z,2026-02-25T15:30:00Z,bullish,STOP_HIT,-1.0123780321040532,-1.0123780321040532,-11.450360065567692,UNAVAILABLE,-114.50360065567692,LOSS,2400.0,12.010360065567511,19.689639934432307,1.0618901605202506,1.7408499658975303,11.310360065567693,5191.0,5224.931080196703,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-02-25,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-02-25,1772039700,1772041500,2026-02-25T17:15:00Z,2026-02-25T17:45:00Z,bearish,TARGET_HIT,1.9640534371962088,1.9640534371962088,7.649340013629044,UNAVAILABLE,76.49340013629045,WIN,1800.0,2.194670006814704,9.305329993185296,0.5635060230968681,2.389247350071692,3.894670006814522,5237.3,5225.615989979557,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-02-25,False,TARGET_2R_HIT,True,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-02-26,1772121600,1772130600,2026-02-26T16:00:00Z,2026-02-26T18:30:00Z,bearish,TIME_EXIT,0.42988263557459594,0.42988263557459594,4.738116379693893,UNAVAILABLE,47.38116379693893,WIN,9000.0,8.321883620305925,20.478116379693347,0.7550327972048023,1.8579506992765362,11.021883620306653,5210.1,5177.03434913908,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-02-26,False,TARGET_1_5R_HIT,False,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-03-02,1772459700,1772460000,2026-03-02T13:55:00Z,2026-03-02T14:00:00Z,bullish,STOP_HIT,-1.024054513647071,-1.024054513647071,-5.960113516077981,UNAVAILABLE,-59.60113516077981,LOSS,300.0,19.920113516078345,2.2798864839223825,3.4226331601693527,0.39172543243773994,5.820113516077981,5404.5,5421.960340548234,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-03-02,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-03-04,1772634600,1772634600,2026-03-04T14:30:00Z,2026-03-04T14:30:00Z,bullish,STOP_HIT,-1.0089313519730656,-1.0089313519730656,-15.815118439201468,UNAVAILABLE,-158.15118439201467,LOSS,0.0,20.575118439202015,2.224881560798167,1.312597319057333,0.141937145127658,15.67511843920147,5177.3,5224.325355317605,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-03-04,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-03-04,1772639100,1772639100,2026-03-04T15:45:00Z,2026-03-04T15:45:00Z,bullish,TARGET_HIT,1.9670399806663668,1.9670399806663668,8.355140647999507,UNAVAILABLE,83.55140647999507,WIN,0.0,1.447570323999571,9.552429676000429,0.3407996133272861,2.2489161914582074,4.247570323999753,5140.2,5152.942710971999,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-03-04,False,AMBIGUOUS,True,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-03-05,1772724000,1772728200,2026-03-05T15:20:00Z,2026-03-05T16:30:00Z,bullish,STOP_HIT,-1.0063051617766032,-1.0063051617766032,-22.344029802931473,UNAVAILABLE,-223.44029802931473,LOSS,4200.0,25.304029802931836,25.795970197068527,1.1396142964819427,1.1617697519782122,22.204029802931473,5065.5,5132.112089408794,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-03-05,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-03-05,1772728800,1772733600,2026-03-05T16:40:00Z,2026-03-05T18:00:00Z,bullish,STOP_HIT,-1.0096580869821794,-1.0096580869821794,-14.635624263719945,UNAVAILABLE,-146.35624263719944,LOSS,4800.0,17.995624263719947,21.604375736280417,1.2414521745544893,1.4904067146906155,14.495624263719947,5062.4,5105.8868727911595,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-03-05,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-03-09,1773061200,1773061200,2026-03-09T13:00:00Z,2026-03-09T13:00:00Z,bullish,STOP_HIT,-1.047016889070803,-1.047016889070803,-3.1176534085267487,UNAVAILABLE,-31.176534085267487,LOSS,0.0,6.9776534085267485,3.2223465914730696,2.343339687737223,1.0821765159926344,2.9776534085267485,5101.0,5109.93296022558,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-03-09,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-03-09,1773064200,1773064500,2026-03-09T13:50:00Z,2026-03-09T13:55:00Z,bullish,STOP_HIT,-1.0111302010464265,-1.0111302010464265,-12.718389142840023,UNAVAILABLE,-127.18389142840023,LOSS,300.0,14.578389142840024,1.4216108571599761,1.1590028720918097,0.1130201046426678,12.578389142840024,5077.0,5114.73516742852,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-03-09,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-03-10,1773157200,1773157500,2026-03-10T15:40:00Z,2026-03-10T15:45:00Z,bearish,STOP_HIT,-1.0354505236382952,-1.0354505236382952,-4.089165925683701,UNAVAILABLE,-40.89165925683701,LOSS,300.0,6.049165925683155,4.150834074316663,1.5317578545742898,1.0510660105014573,3.949165925683701,5246.6,5234.752502222949,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-03-10,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-03-12,1773320100,1773320100,2026-03-12T12:55:00Z,2026-03-12T12:55:00Z,bearish,STOP_HIT,-1.0246938749414876,-1.0246938749414876,-5.809422086721169,UNAVAILABLE,-58.094220867211696,LOSS,0.0,6.469422086721352,1.6305779132790121,1.1411078568085324,0.28760919337759766,5.66942208672117,5191.5,5174.4917337398365,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-03-12,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-03-12,1773323700,1773323700,2026-03-12T13:55:00Z,2026-03-12T13:55:00Z,bullish,STOP_HIT,-1.0259895906240548,-1.0259895906240548,-5.526772035971262,UNAVAILABLE,-55.26772035971262,LOSS,0.0,7.08677203597108,1.2132279640281922,1.3155878861492047,0.2252235579910597,5.386772035971262,5153.8,5169.960316107914,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-03-12,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-03-13,1773406500,1773406500,2026-03-13T12:55:00Z,2026-03-13T12:55:00Z,bearish,TARGET_HIT,1.9329493854968993,1.9329493854968993,4.035949796657733,UNAVAILABLE,40.35949796657733,WIN,0.0,0.3879748983290483,4.31202510167077,0.1858139667481483,2.065170948713007,2.0879748983288664,5128.5,5122.236075305013,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-03-13,False,TARGET_3R_HIT,True,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-03-13,1773409200,1773410400,2026-03-13T13:40:00Z,2026-03-13T14:00:00Z,bullish,STOP_HIT,-1.0107590313490067,-1.0107590313490067,-13.152323829033447,UNAVAILABLE,-131.52323829033446,LOSS,1200.0,16.51232382903345,8.087676170966006,1.2689757837251718,0.6215397247431366,13.012323829033448,5102.1,5141.136971487101,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-03-13,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-03-13,1773414600,1773417300,2026-03-13T15:10:00Z,2026-03-13T15:55:00Z,bullish,STOP_HIT,-1.0042502400641649,-1.0042502400641649,-33.07931587074076,UNAVAILABLE,-330.79315870740754,LOSS,2700.0,40.03931587074112,3.9606841292588797,1.215547888968366,0.12024184548341106,32.93931587074076,5039.3,5138.117947612222,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-03-13,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-03-16,1773669600,1773669600,2026-03-16T14:00:00Z,2026-03-16T14:00:00Z,bearish,STOP_HIT,-1.0506552320476312,-1.0506552320476312,-2.9037816340147766,UNAVAILABLE,-29.037816340147767,LOSS,0.0,4.063781634014958,4.2362183659852235,1.4703700118709275,1.5327616023815631,2.7637816340147765,5040.0,5031.708655097956,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-03-16,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-03-17,1773752100,1773753300,2026-03-17T12:55:00Z,2026-03-17T13:15:00Z,bullish,TARGET_HIT,1.9521168475053832,1.9521168475053832,5.707568203273113,UNAVAILABLE,57.07568203273113,WIN,1200.0,2.6237841016363745,6.676215898363807,0.8973932446543299,2.2834161710595757,2.9237841016365564,5014.7,5023.4713523049095,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-03-17,False,AMBIGUOUS,True,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-03-17,1773755400,1773757800,2026-03-17T13:50:00Z,2026-03-17T14:30:00Z,bearish,TARGET_HIT,1.9846077243129892,1.9846077243129892,18.05094237223726,UNAVAILABLE,180.5094237223726,WIN,2400.0,2.1954711861189935,20.40452881388137,0.24138069828308492,2.2433723769058225,9.09547118611863,5036.7,5009.413586441644,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-03-17,False,TARGET_3R_HIT,True,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-03-20,1774014000,1774014600,2026-03-20T13:40:00Z,2026-03-20T13:50:00Z,bullish,STOP_HIT,-1.0137318924318905,-1.0137318924318905,-10.335244442409602,UNAVAILABLE,-103.35244442409602,LOSS,600.0,27.195244442409603,18.504755557590215,2.6674440810152977,1.8150379485375727,10.195244442409603,4637.2,4667.785733327229,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-03-20,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-03-23,1774276200,1774276200,2026-03-23T14:30:00Z,2026-03-23T14:30:00Z,bearish,TARGET_HIT,1.9886513722031731,1.9886513722031731,24.53258641421722,UNAVAILABLE,245.3258641421722,WIN,0.0,3.1362932071087926,26.863706792891207,0.2542330304942451,2.1776157831115253,12.33629320710861,4516.5,4479.491120378674,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-03-23,False,TARGET_3R_HIT,True,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-03-23,1774282200,1774287000,2026-03-23T16:10:00Z,2026-03-23T17:30:00Z,bullish,TIME_EXIT,0.9093575030476864,0.9093575030476864,26.889843594046724,UNAVAILABLE,268.89843594046727,WIN,4800.0,25.870156405952912,52.829843594046906,0.8748738441148395,1.7865933094426176,29.57015640595273,4350.8,4439.510469217858,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-03-23,False,TARGET_1_5R_HIT,False,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-03-24,1774363200,1774363200,2026-03-24T14:40:00Z,2026-03-24T14:40:00Z,bearish,STOP_HIT,-1.0271295847855182,-1.0271295847855182,-5.300418086263234,UNAVAILABLE,-53.004180862632346,LOSS,0.0,8.460418086263417,5.539581913736583,1.6394830699443927,1.0734754086074272,5.160418086263235,4418.0,4402.51874574121,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-03-24,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-03-25,1774445100,1774445400,2026-03-25T13:25:00Z,2026-03-25T13:30:00Z,bearish,STOP_HIT,-1.0274340872635734,-1.0274340872635734,-5.243140434560373,UNAVAILABLE,-52.43140434560373,LOSS,300.0,10.903140434560555,9.296859565439263,2.1365550437766547,1.821791832824638,5.103140434560373,4570.0,4554.690578696319,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-03-25,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2026-03-26,1774530300,1774534800,2026-03-26T13:05:00Z,2026-03-26T14:20:00Z,bullish,TARGET_HIT,1.9911483557398386,1.9911483557398386,31.49254100260201,UNAVAILABLE,314.92541002602013,WIN,4500.0,7.316270501301005,33.48372949869827,0.46257874134734783,2.1170433001853364,15.816270501301005,4417.6,4465.048811503903,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2026-03-26,False,STOP_HIT,True,True
