strategy,source_path,instrument,trading_date,entry_ts,exit_ts,entry_time,exit_time,direction,outcome,r_multiple,pnl_R,points,gross_pnl,net_pnl,win_loss,holding_time,mae,mfe,mae_r,mfe_r,risk_points,stop,target,fees_slippage_assumption,session_day,news_blackout,date,window_days,drawdown_R
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-13,20,2.8025
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-14,20,2.8025
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-15,20,2.8025
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-16,20,2.8025
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-19,20,2.2912500000000007
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-20,20,2.2912500000000007
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-21,20,2.2912500000000007
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-22,20,2.9468750000000004
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-23,20,2.9468750000000004
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-26,20,2.9468750000000004
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-27,20,2.9468750000000004
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-28,20,2.9468750000000004
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-29,20,2.9468750000000004
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-30,20,2.9468750000000004
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-02,20,2.9468750000000004
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-03,20,2.9468750000000004
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-04,20,2.9468750000000004
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-05,20,3.54375
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-06,20,3.543750000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-09,20,4.105
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-10,20,4.105
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-11,20,5.282500000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-12,20,5.282500000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-13,20,5.282500000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-16,20,5.282500000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-17,20,5.282500000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-18,20,5.282500000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-19,20,5.282500000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-20,20,5.282500000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-23,20,5.282500000000001
