strategy,source_path,instrument,trading_date,entry_ts,exit_ts,entry_time,exit_time,direction,outcome,r_multiple,pnl_R,points,gross_pnl,net_pnl,win_loss,holding_time,mae,mfe,mae_r,mfe_r,risk_points,stop,target,fees_slippage_assumption,session_day,news_blackout
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-07-28,1690559400,1690565700,2023-07-28T15:50:00Z,2023-07-28T17:35:00Z,bullish,STOP_HIT,-1.0322222222222222,-1.0322222222222222,-18.58,UNAVAILABLE,-92.89999999999999,LOSS,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4596.0,4623.0,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-07-28,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-07-31,1690818600,1690832820,2023-07-31T15:50:00Z,2023-07-31T19:47:00Z,bearish,TARGET_HIT,0.5927777777777777,0.5927777777777777,10.67,UNAVAILABLE,53.35,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4628.0,4598.75,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-07-31,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-07-31,1690819200,1690833300,2023-07-31T16:00:00Z,2023-07-31T19:55:00Z,bearish,FORCE_CLOSE,0.05111111111111111,0.05111111111111111,0.9199999999999999,UNAVAILABLE,4.6,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4624.75,4595.5,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-07-31,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-07-31,1690820400,1690833300,2023-07-31T16:20:00Z,2023-07-31T19:55:00Z,bearish,FORCE_CLOSE,0.13444444444444445,0.13444444444444445,2.42,UNAVAILABLE,12.1,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4626.25,4597.0,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-07-31,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-07-31,1690824600,1690833300,2023-07-31T17:30:00Z,2023-07-31T19:55:00Z,bearish,FORCE_CLOSE,-0.14333333333333334,-0.14333333333333334,-2.58,UNAVAILABLE,-12.9,LOSS,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4621.25,4592.0,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-07-31,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-01,1690911000,1690919700,2023-08-01T17:30:00Z,2023-08-01T19:55:00Z,bullish,FORCE_CLOSE,0.23166666666666666,0.23166666666666666,4.17,UNAVAILABLE,20.85,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4581.75,4608.75,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-01,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-01,1690911600,1690913820,2023-08-01T17:40:00Z,2023-08-01T18:17:00Z,bullish,TARGET_HIT,0.4677777777777778,0.4677777777777778,8.42,UNAVAILABLE,42.1,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4578.25,4605.25,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-01,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-01,1690915500,1690919700,2023-08-01T18:45:00Z,2023-08-01T19:55:00Z,bullish,FORCE_CLOSE,0.03722222222222222,0.03722222222222222,0.6699999999999999,UNAVAILABLE,3.3499999999999996,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4585.25,4612.25,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-01,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-01,1690916100,1690919700,2023-08-01T18:55:00Z,2023-08-01T19:55:00Z,bullish,FORCE_CLOSE,0.05111111111111111,0.05111111111111111,0.9199999999999999,UNAVAILABLE,4.6,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4585.0,4612.0,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-01,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-02,1690988700,1691004360,2023-08-02T15:05:00Z,2023-08-02T19:26:00Z,bearish,TARGET_HIT,0.5927777777777777,0.5927777777777777,10.67,UNAVAILABLE,53.35,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4562.25,4533.0,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-02,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-02,1690989300,1690992720,2023-08-02T15:15:00Z,2023-08-02T16:12:00Z,bearish,TARGET_HIT,0.5927777777777777,0.5927777777777777,10.67,UNAVAILABLE,53.35,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4563.5,4534.25,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-02,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-02,1690989900,1690992720,2023-08-02T15:25:00Z,2023-08-02T16:12:00Z,bearish,TARGET_HIT,0.5927777777777777,0.5927777777777777,10.67,UNAVAILABLE,53.35,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4563.5,4534.25,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-02,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-02,1690990500,1690992060,2023-08-02T15:35:00Z,2023-08-02T16:01:00Z,bearish,TARGET_HIT,0.5927777777777777,0.5927777777777777,10.67,UNAVAILABLE,53.35,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4566.0,4536.75,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-02,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-03,1691076600,1691080920,2023-08-03T15:30:00Z,2023-08-03T16:42:00Z,bullish,TARGET_HIT,0.4677777777777778,0.4677777777777778,8.42,UNAVAILABLE,42.1,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4508.5,4535.5,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-03,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-03,1691078400,1691080920,2023-08-03T16:00:00Z,2023-08-03T16:42:00Z,bullish,TARGET_HIT,0.4677777777777778,0.4677777777777778,8.42,UNAVAILABLE,42.1,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4507.25,4534.25,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-03,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-03,1691081700,1691092500,2023-08-03T16:55:00Z,2023-08-03T19:55:00Z,bullish,FORCE_CLOSE,-0.685,-0.685,-12.33,UNAVAILABLE,-61.65,LOSS,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4519.25,4546.25,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-03,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-03,1691082300,1691092500,2023-08-03T17:05:00Z,2023-08-03T19:55:00Z,bullish,FORCE_CLOSE,-0.6988888888888889,-0.6988888888888889,-12.58,UNAVAILABLE,-62.9,LOSS,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4519.5,4546.5,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-03,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-04,1691161200,1691166300,2023-08-04T15:00:00Z,2023-08-04T16:25:00Z,bullish,TARGET_HIT,0.4677777777777778,0.4677777777777778,8.42,UNAVAILABLE,42.1,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4526.75,4553.75,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-04,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-04,1691162100,1691166300,2023-08-04T15:15:00Z,2023-08-04T16:25:00Z,bullish,TARGET_HIT,0.4677777777777778,0.4677777777777778,8.42,UNAVAILABLE,42.1,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4526.0,4553.0,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-04,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-04,1691163300,1691166300,2023-08-04T15:35:00Z,2023-08-04T16:25:00Z,bullish,TARGET_HIT,0.4677777777777778,0.4677777777777778,8.42,UNAVAILABLE,42.1,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4528.0,4555.0,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-04,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-04,1691164500,1691167440,2023-08-04T15:55:00Z,2023-08-04T16:44:00Z,bullish,TARGET_HIT,0.4677777777777778,0.4677777777777778,8.42,UNAVAILABLE,42.1,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4532.0,4559.0,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-04,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-07,1691419500,1691431140,2023-08-07T14:45:00Z,2023-08-07T17:59:00Z,bullish,TARGET_HIT,0.4677777777777778,0.4677777777777778,8.42,UNAVAILABLE,42.1,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4506.25,4533.25,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-07,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-07,1691420100,1691428380,2023-08-07T14:55:00Z,2023-08-07T17:13:00Z,bullish,TARGET_HIT,0.4677777777777778,0.4677777777777778,8.42,UNAVAILABLE,42.1,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4503.5,4530.5,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-07,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-07,1691420700,1691428320,2023-08-07T15:05:00Z,2023-08-07T17:12:00Z,bullish,TARGET_HIT,0.4677777777777778,0.4677777777777778,8.42,UNAVAILABLE,42.1,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4502.75,4529.75,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-07,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-07,1691422800,1691438100,2023-08-07T15:40:00Z,2023-08-07T19:55:00Z,bearish,STOP_HIT,-1.0322222222222222,-1.0322222222222222,-18.58,UNAVAILABLE,-92.89999999999999,LOSS,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4536.5,4507.25,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-07,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-08,1691505900,1691520960,2023-08-08T14:45:00Z,2023-08-08T18:56:00Z,bearish,STOP_HIT,-1.0322222222222222,-1.0322222222222222,-18.58,UNAVAILABLE,-92.89999999999999,LOSS,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4510.75,4481.5,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-08,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-08,1691506500,1691518680,2023-08-08T14:55:00Z,2023-08-08T18:18:00Z,bearish,STOP_HIT,-1.0322222222222222,-1.0322222222222222,-18.58,UNAVAILABLE,-92.89999999999999,LOSS,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4507.25,4478.0,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-08,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-09,1691593500,1691594160,2023-08-09T15:05:00Z,2023-08-09T15:16:00Z,bearish,TARGET_HIT,0.5927777777777777,0.5927777777777777,10.67,UNAVAILABLE,53.35,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4523.5,4494.25,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-09,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-09,1691595300,1691596380,2023-08-09T15:35:00Z,2023-08-09T15:53:00Z,bearish,TARGET_HIT,0.5927777777777777,0.5927777777777777,10.67,UNAVAILABLE,53.35,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4510.25,4481.0,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-09,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-09,1691596800,1691601000,2023-08-09T16:00:00Z,2023-08-09T17:10:00Z,bearish,STOP_HIT,-1.0322222222222222,-1.0322222222222222,-18.58,UNAVAILABLE,-92.89999999999999,LOSS,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4500.5,4471.25,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-09,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-09,1691597400,1691602200,2023-08-09T16:10:00Z,2023-08-09T17:30:00Z,bearish,STOP_HIT,-1.0322222222222222,-1.0322222222222222,-18.58,UNAVAILABLE,-92.89999999999999,LOSS,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4506.0,4476.75,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-09,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-10,1691680200,1691682360,2023-08-10T15:10:00Z,2023-08-10T15:46:00Z,bearish,TARGET_HIT,0.5927777777777777,0.5927777777777777,10.67,UNAVAILABLE,53.35,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4532.75,4503.5,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-10,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-10,1691681400,1691682360,2023-08-10T15:30:00Z,2023-08-10T15:46:00Z,bearish,TARGET_HIT,0.5927777777777777,0.5927777777777777,10.67,UNAVAILABLE,53.35,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4533.5,4504.25,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-10,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-10,1691683200,1691684760,2023-08-10T16:00:00Z,2023-08-10T16:26:00Z,bearish,TARGET_HIT,0.5927777777777777,0.5927777777777777,10.67,UNAVAILABLE,53.35,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4520.75,4491.5,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-10,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-10,1691685300,1691688120,2023-08-10T16:35:00Z,2023-08-10T17:22:00Z,bearish,TARGET_HIT,0.5927777777777777,0.5927777777777777,10.67,UNAVAILABLE,53.35,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4514.5,4485.25,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-10,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-11,1691765100,1691767980,2023-08-11T14:45:00Z,2023-08-11T15:33:00Z,bullish,STOP_HIT,-1.0322222222222222,-1.0322222222222222,-18.58,UNAVAILABLE,-92.89999999999999,LOSS,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4469.75,4496.75,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-11,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-11,1691765700,1691778660,2023-08-11T14:55:00Z,2023-08-11T18:31:00Z,bullish,TARGET_HIT,0.4677777777777778,0.4677777777777778,8.42,UNAVAILABLE,42.1,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4460.75,4487.75,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-11,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-11,1691766600,1691778660,2023-08-11T15:10:00Z,2023-08-11T18:31:00Z,bullish,TARGET_HIT,0.4677777777777778,0.4677777777777778,8.42,UNAVAILABLE,42.1,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4459.0,4486.0,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-11,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-11,1691768400,1691783700,2023-08-11T15:40:00Z,2023-08-11T19:55:00Z,bearish,FORCE_CLOSE,-0.4627777777777778,-0.4627777777777778,-8.33,UNAVAILABLE,-41.65,LOSS,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4490.25,4461.0,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-11,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-14,1692025200,1692042900,2023-08-14T15:00:00Z,2023-08-14T19:55:00Z,bullish,FORCE_CLOSE,0.03722222222222222,0.03722222222222222,0.6699999999999999,UNAVAILABLE,3.3499999999999996,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4479.5,4506.5,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-14,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-14,1692025800,1692042900,2023-08-14T15:10:00Z,2023-08-14T19:55:00Z,bullish,FORCE_CLOSE,0.2038888888888889,0.2038888888888889,3.67,UNAVAILABLE,18.35,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4476.5,4503.5,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-14,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-14,1692027300,1692042900,2023-08-14T15:35:00Z,2023-08-14T19:55:00Z,bullish,FORCE_CLOSE,0.2038888888888889,0.2038888888888889,3.67,UNAVAILABLE,18.35,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4476.5,4503.5,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-14,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-14,1692033300,1692042900,2023-08-14T17:15:00Z,2023-08-14T19:55:00Z,bullish,FORCE_CLOSE,-0.060000000000000005,-0.060000000000000005,-1.08,UNAVAILABLE,-5.4,LOSS,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4481.25,4508.25,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-14,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-15,1692110700,1692127560,2023-08-15T14:45:00Z,2023-08-15T19:26:00Z,bearish,TARGET_HIT,0.5927777777777777,0.5927777777777777,10.67,UNAVAILABLE,53.35,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4484.25,4455.0,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-15,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-15,1692111900,1692127440,2023-08-15T15:05:00Z,2023-08-15T19:24:00Z,bearish,TARGET_HIT,0.5927777777777777,0.5927777777777777,10.67,UNAVAILABLE,53.35,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4489.0,4459.75,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-15,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-15,1692115500,1692127560,2023-08-15T16:05:00Z,2023-08-15T19:26:00Z,bullish,STOP_HIT,-1.0322222222222222,-1.0322222222222222,-18.58,UNAVAILABLE,-92.89999999999999,LOSS,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4456.0,4483.0,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-15,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-15,1692118500,1692127560,2023-08-15T16:55:00Z,2023-08-15T19:26:00Z,bearish,TARGET_HIT,0.5927777777777777,0.5927777777777777,10.67,UNAVAILABLE,53.35,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4481.75,4452.5,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-15,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-16,1692198600,1692202260,2023-08-16T15:10:00Z,2023-08-16T16:11:00Z,bullish,STOP_HIT,-1.0322222222222222,-1.0322222222222222,-18.58,UNAVAILABLE,-92.89999999999999,LOSS,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4443.5,4470.5,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-16,False
ES_DVP_LOCKED_PHASE47_SOURCE_PHASE46,C:/Users/tanam/OneDrive/Desktop/aitrade/reports/phase46_es_dvp.csv,ES,2023-08-16,1692201300,1692202860,2023-08-16T15:55:00Z,2023-08-16T16:21:00Z,bearish,TARGET_HIT,0.5927777777777777,0.5927777777777777,10.67,UNAVAILABLE,53.35,WIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,18.0,4470.0,4440.75,phase46: 2*1tick + 0.08pt commission already in points/r_multiple,2023-08-16,False
