absorption_proxy,aggressive_buy,aggressive_sell,ask_slope_lots_per_pt,bid_ask_slope_ratio,bid_slope_lots_per_pt,book_imbalance_top1,book_imbalance_top10,book_imbalance_top3,book_imbalance_top5,event_id,executed_to_displayed,feature_cutoff_ts,first_through_ts,has_book,imb_for_reversal_top1,imb_for_reversal_top10,imb_for_reversal_top3,imb_for_reversal_top5,label_300s,n_book_updates_le_cutoff,n_future_records_ignored,n_trades_le_cutoff,ofi_for_reversal,ofi_top1_proxy,persistence_top1_swept_side,price_impact_per_lot,price_range_feature_window,side,signed_flow_for_reversal,slope_for_reversal,trade_imbalance,trading_date,withdrawal_proxy
325.1764705882353,2120.0,2026.0,31.555555555555557,0.8309859154929576,26.22222222222222,0.375,0.45384615384615384,0.4,0.5,NQ|NQU5|PDH|2025-07-02|1751483040,424.0,1751483100,1751483052,True,0.625,0.5461538461538462,0.6,0.5,REVERSAL,28069,10712,2502,1.0,-1.0,1.25,0.0030752532561505066,12.75,pdh_sweep,-94.0,0.5461538461538462,94.0,2025-07-02,0.0
244.8421052631579,5046.0,6584.0,19.555555555555557,0.8636363636363635,16.88888888888889,0.42857142857142855,0.4634146341463415,0.42857142857142855,0.42105263157894735,NQ|NQU5|PDL|2025-07-07|1751895180,2194.6666666666665,1751895240,1751895220,True,0.42857142857142855,0.4634146341463415,0.42857142857142855,0.42105263157894735,CONTINUATION,109014,49288,7904,-2.0,-2.0,1.0,0.00408426483233018,47.5,pdl_sweep,-1538.0,0.4634146341463415,-1538.0,2025-07-07,0.0
256.5057471264368,6300.0,4858.0,22.22222222222222,0.9,20.0,0.4,0.47368421052631576,0.5,0.4782608695652174,NQ|NQU5|PDH|2025-07-09|1752067800,2100.0,1752067860,1752067740,True,0.6,0.5263157894736843,0.5,0.5217391304347826,CONTINUATION,71274,49943,7084,-2.0,2.0,0.75,0.003898548126904463,43.5,pdh_sweep,-1442.0,0.5263157894736842,1442.0,2025-07-09,0.25
272.30601092896177,5630.0,6828.0,19.11111111111111,1.1162790697674418,21.333333333333332,0.5,0.5274725274725275,0.5217391304347826,0.525,NQ|NQU5|PDL|2025-07-10|1752156060,2276.0,1752156120,1752156095,True,0.5,0.5274725274725275,0.5217391304347826,0.525,REVERSAL,100934,37566,8344,2.0,2.0,1.5,0.003672339059239043,45.75,pdl_sweep,-1198.0,0.5274725274725275,-1198.0,2025-07-10,0.0
175.3230769230769,2402.0,3296.0,19.555555555555557,1.1818181818181817,23.11111111111111,0.6666666666666666,0.5416666666666666,0.5,0.43902439024390244,NQ|NQU5|PDL|2025-07-11|1752241020,824.0,1752241080,1752241056,True,0.6666666666666666,0.5416666666666666,0.5,0.43902439024390244,CONTINUATION,70704,34090,3842,4.0,4.0,2.0,0.0057037557037557035,32.5,pdl_sweep,-894.0,0.5416666666666666,-894.0,2025-07-11,0.0
226.54980079681275,6452.0,7764.0,22.666666666666668,0.8627450980392157,19.555555555555557,0.5,0.4631578947368421,0.5217391304347826,0.5333333333333333,NQ|NQU5|PDL|2025-07-14|1752500580,2588.0,1752500640,1752500601,True,0.5,0.4631578947368421,0.5217391304347826,0.5333333333333333,REVERSAL,110013,48354,9628,-2.0,-2.0,1.0,0.004414040517726505,62.75,pdl_sweep,-1312.0,0.46315789473684205,-1312.0,2025-07-14,0.0
384.24242424242425,3236.0,3104.0,29.77777777777778,0.8059701492537313,24.0,0.25,0.4462809917355372,0.42424242424242425,0.38461538461538464,NQ|NQU5|PDH|2025-07-14|1752505440,539.3333333333334,1752505500,1752505445,True,0.75,0.5537190082644627,0.5757575757575757,0.6153846153846154,REVERSAL,63236,31061,3784,5.0,-5.0,2.0,0.0026025236593059937,16.5,pdh_sweep,-132.0,0.5537190082644629,132.0,2025-07-14,0.0
366.5340314136126,8140.0,9362.0,20.0,1.0444444444444445,20.88888888888889,0.5,0.5108695652173914,0.5454545454545454,0.5365853658536586,NQ|NQU5|PDL|2025-07-16|1752672660,4681.0,1752672720,1752672669,True,0.5,0.5108695652173914,0.5454545454545454,0.5365853658536586,REVERSAL,137517,66570,12214,1.0,1.0,1.0,0.002728259627471146,47.75,pdl_sweep,-1222.0,0.5108695652173914,-1222.0,2025-07-16,0.0
402.85714285714283,5022.0,4848.0,18.22222222222222,0.8048780487804879,14.666666666666666,0.6666666666666666,0.44594594594594594,0.4375,0.42424242424242425,NQ|NQU5|PDH|2025-07-17|1752759000,5022.0,1752759060,1752758940,True,0.33333333333333337,0.5540540540540541,0.5625,0.5757575757575757,REVERSAL,80452,59494,7184,-1.0,1.0,1.0,0.0024822695035460994,24.5,pdh_sweep,-174.0,0.5540540540540541,174.0,2025-07-17,0.0
607.364238410596,11526.0,11402.0,18.666666666666668,0.976190476190476,18.22222222222222,0.25,0.4939759036144578,0.5625,0.5151515151515151,NQ|NQU5|PDH|2025-07-18|1752845400,3842.0,1752845460,1752845340,True,0.75,0.5060240963855422,0.4375,0.48484848484848486,NEITHER,160423,64971,16138,1.0,-1.0,1.0,0.0016464584787159804,37.75,pdh_sweep,-124.0,0.5060240963855422,124.0,2025-07-18,0.0
406.46153846153845,6324.0,4244.0,28.0,1.0476190476190477,29.333333333333332,0.8,0.5116279069767442,0.5833333333333334,0.4426229508196721,NQ|NQU5|PDH|2025-07-21|1753104960,6324.0,1753105020,1753104961,True,0.19999999999999996,0.4883720930232558,0.41666666666666663,0.5573770491803278,NEITHER,66546,23480,6976,-3.0,3.0,0.5,0.0024602573807721425,26.0,pdh_sweep,-2080.0,0.48837209302325585,2080.0,2025-07-21,0.5
337.81333333333333,5962.0,6706.0,22.22222222222222,1.12,24.88888888888889,0.8333333333333334,0.5283018867924528,0.6153846153846154,0.5098039215686274,NQ|NQU5|PDL|2025-07-22|1753191900,1341.2,1753191960,1753191958,True,0.8333333333333334,0.5283018867924528,0.6153846153846154,0.5098039215686274,AMBIGUOUS,90179,50819,7894,3.0,3.0,1.6666666666666667,0.0029602147142406064,37.5,pdl_sweep,-744.0,0.5283018867924528,-744.0,2025-07-22,0.0
384.4736842105263,7504.0,7106.0,14.666666666666666,1.4242424242424243,20.88888888888889,0.25,0.5875,0.5,0.5277777777777778,NQ|NQU5|PDH|2025-07-24|1753363800,2501.3333333333335,1753363860,1753363740,True,0.75,0.4125,0.5,0.4722222222222222,NEITHER,78401,59803,10124,1.0,-1.0,1.5,0.0026009582477754963,38.0,pdh_sweep,-398.0,0.4125,398.0,2025-07-24,0.0
397.84615384615387,2570.0,2602.0,36.0,0.925925925925926,33.333333333333336,0.6,0.4807692307692308,0.47368421052631576,0.4722222222222222,NQ|NQU5|PDH|2025-07-25|1753457400,1285.0,1753457460,1753457447,True,0.4,0.5192307692307692,0.5263157894736843,0.5277777777777778,REVERSAL,29418,11845,2962,-4.0,4.0,0.2857142857142857,0.0025135344160866204,13.0,pdh_sweep,32.0,0.5192307692307692,-32.0,2025-07-25,0.7142857142857143
413.06666666666666,6420.0,5972.0,16.0,1.2222222222222223,19.555555555555557,0.3333333333333333,0.55,0.4375,0.4838709677419355,NQ|NQU5|PDH|2025-07-28|1753709400,3210.0,1753709460,1753709402,True,0.6666666666666667,0.44999999999999996,0.5625,0.5161290322580645,NEITHER,90998,73271,8382,-0.0,0.0,1.0,0.002420916720464816,30.0,pdh_sweep,-448.0,0.44999999999999996,448.0,2025-07-28,0.0
454.272,7720.0,6476.0,48.0,0.46296296296296297,22.22222222222222,0.6,0.31645569620253167,0.28888888888888886,0.3287671232876712,NQ|NQU5|PDH|2025-07-29|1753795800,3860.0,1753795860,1753795740,True,0.4,0.6835443037974683,0.7111111111111111,0.6712328767123288,CONTINUATION,85040,58447,9328,-1.0,1.0,1.0,0.0022013243167089322,31.25,pdh_sweep,-1244.0,0.6835443037974683,1244.0,2025-07-29,0.0
446.2795698924731,4878.0,5498.0,39.111111111111114,0.7727272727272726,30.22222222222222,0.5,0.4358974358974359,0.47058823529411764,0.4626865671641791,NQ|NQU5|PDL|2025-07-29|1753817760,1832.6666666666667,1753817820,1753817761,True,0.5,0.4358974358974359,0.47058823529411764,0.4626865671641791,REVERSAL,69992,22743,5758,0.0,0.0,0.6,0.0022407478797224364,23.25,pdl_sweep,-620.0,0.43589743589743585,-620.0,2025-07-29,0.4
