V0_NAIVE_2SIG_FADE,V1_BAND_RECLAIM_CLOSE,V2_BAND_RECLAIM_2SIG_RETEST,V3_BAND_RECLAIM_EXT_MID,V4_RECLAIM_CANDLE_BREAK,V5_TWO_BAR_RETURN,vwap_extension_event_id
"{""triggered"": true, ""entry_price"": 3407.6, ""risk_distance"": 0.40000000000009095, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3407.0, ""risk_distance"": 1.0, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3407.550186858771, ""risk_distance"": 0.44981314122878757, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3409.4, ""risk_distance"": null, ""outcome"": ""NO_RISK_PLAN"", ""vwap_hit"": false}",GC|2025-08-27|VWAP2S|above|1756306500
"{""triggered"": true, ""entry_price"": 3412.1, ""risk_distance"": 0.40000000000009095, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3409.8, ""risk_distance"": 2.699999999999818, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3410.312501086287, ""risk_distance"": 2.1874989137131706, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3410.65, ""risk_distance"": 1.849999999999909, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3409.4, ""risk_distance"": 3.099999999999909, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3409.4, ""risk_distance"": 3.099999999999909, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}",GC|2025-08-27|VWAP2S|above|1756307400
"{""triggered"": true, ""entry_price"": 3416.9, ""risk_distance"": 1.900000000000091, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3418.1, ""risk_distance"": 0.7000000000002728, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}",GC|2025-08-27|VWAP2S|above|1756312200
"{""triggered"": true, ""entry_price"": 3427.5, ""risk_distance"": 0.40000000000009095, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3427.5, ""risk_distance"": 0.40000000000009095, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3428.1149160387317, ""risk_distance"": 1.0149160387318261, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3429.3, ""risk_distance"": 2.200000000000273, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3429.3, ""risk_distance"": 2.200000000000273, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3430.7, ""risk_distance"": 3.599999999999909, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}",GC|2025-08-28|VWAP2S|below|1756385100
"{""triggered"": true, ""entry_price"": 3447.4, ""risk_distance"": 0.09999999999990905, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3445.3, ""risk_distance"": 2.199999999999818, ""outcome"": ""EXPIRED_WITHOUT_EXIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3446.410972704661, ""risk_distance"": 1.0890272953388376, ""outcome"": ""2R_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3446.4, ""risk_distance"": 1.099999999999909, ""outcome"": ""2R_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3443.8, ""risk_distance"": 3.699999999999818, ""outcome"": ""EXPIRED_WITHOUT_EXIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3443.8, ""risk_distance"": 3.699999999999818, ""outcome"": ""EXPIRED_WITHOUT_EXIT"", ""vwap_hit"": false}",GC|2025-08-28|VWAP2S|above|1756398600
"{""triggered"": true, ""entry_price"": 3513.0, ""risk_distance"": 1.5, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3512.8, ""risk_distance"": 1.699999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3517.8, ""risk_distance"": null, ""outcome"": ""NO_RISK_PLAN"", ""vwap_hit"": false}",GC|2025-09-01|VWAP2S|above|1756731000
"{""triggered"": true, ""entry_price"": 3524.8, ""risk_distance"": 4.199999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3524.2, ""risk_distance"": 4.800000000000182, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3523.983170006643, ""risk_distance"": 5.016829993357078, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3523.8, ""risk_distance"": 5.199999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3521.8, ""risk_distance"": 7.199999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 3521.8, ""risk_distance"": 7.199999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}",GC|2025-09-02|VWAP2S|above|1756820400
"{""triggered"": true, ""entry_price"": 3529.5, ""risk_distance"": 1.5, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3530.0, ""risk_distance"": 1.0, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3528.845243345869, ""risk_distance"": 2.1547566541307788, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3560.0, ""risk_distance"": null, ""outcome"": ""NO_RISK_PLAN"", ""vwap_hit"": false}",GC|2025-09-02|VWAP2S|above|1756821900
"{""triggered"": true, ""entry_price"": 3533.2, ""risk_distance"": 5.300000000000182, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3536.1, ""risk_distance"": 2.400000000000091, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3532.4286953368373, ""risk_distance"": 6.071304663162664, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3534.7, ""risk_distance"": 3.800000000000182, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3531.1, ""risk_distance"": 7.400000000000091, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3560.0, ""risk_distance"": null, ""outcome"": ""NO_RISK_PLAN"", ""vwap_hit"": false}",GC|2025-09-02|VWAP2S|above|1756822500
"{""triggered"": true, ""entry_price"": 3546.1, ""risk_distance"": 4.400000000000091, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3545.2, ""risk_distance"": 5.300000000000182, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3543.2701178144243, ""risk_distance"": 7.229882185575661, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3543.95, ""risk_distance"": 6.550000000000182, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3560.0, ""risk_distance"": null, ""outcome"": ""NO_RISK_PLAN"", ""vwap_hit"": false}",GC|2025-09-02|VWAP2S|above|1756824000
"{""triggered"": true, ""entry_price"": 3593.2, ""risk_distance"": 0.20000000000027285, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3593.4, ""risk_distance"": null, ""outcome"": ""NO_RISK_PLAN"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3593.0211776176084, ""risk_distance"": 0.37882238239171784, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3591.45, ""risk_distance"": 1.9500000000002728, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3589.4, ""risk_distance"": 4.0, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3591.1, ""risk_distance"": 2.300000000000182, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}",GC|2025-09-03|VWAP2S|above|1756904700
"{""triggered"": true, ""entry_price"": 3600.1, ""risk_distance"": 1.400000000000091, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3598.2, ""risk_distance"": 3.300000000000182, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3598.406527669325, ""risk_distance"": 3.093472330675013, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 3598.35, ""risk_distance"": 3.150000000000091, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 3596.2, ""risk_distance"": 5.300000000000182, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 3596.2, ""risk_distance"": 5.300000000000182, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}",GC|2025-09-03|VWAP2S|above|1756909200
"{""triggered"": true, ""entry_price"": 3603.8, ""risk_distance"": 0.6999999999998181, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3602.9, ""risk_distance"": 1.599999999999909, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3603.7487188528057, ""risk_distance"": 0.7512811471942769, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3602.95, ""risk_distance"": 1.550000000000182, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3602.1, ""risk_distance"": 2.400000000000091, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3602.1, ""risk_distance"": 2.400000000000091, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}",GC|2025-09-03|VWAP2S|above|1756916700
"{""triggered"": true, ""entry_price"": 3572.6, ""risk_distance"": 3.099999999999909, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 3573.4, ""risk_distance"": 3.900000000000091, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3574.4, ""risk_distance"": 4.900000000000091, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 3576.4, ""risk_distance"": 6.900000000000091, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 3576.4, ""risk_distance"": 6.900000000000091, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}",GC|2025-09-04|VWAP2S|below|1756990800
"{""triggered"": true, ""entry_price"": 3583.5, ""risk_distance"": 1.5, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3583.1, ""risk_distance"": 1.900000000000091, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3582.019434041251, ""risk_distance"": 2.980565958749139, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3582.9, ""risk_distance"": 2.099999999999909, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3580.9, ""risk_distance"": 4.099999999999909, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3574.3, ""risk_distance"": 10.699999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}",GC|2025-09-04|VWAP2S|above|1756992000
"{""triggered"": true, ""entry_price"": 3619.3, ""risk_distance"": 3.0, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3619.8, ""risk_distance"": 2.5, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3618.784785380739, ""risk_distance"": 3.5152146192613145, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3616.55, ""risk_distance"": 5.75, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3616.6, ""risk_distance"": 5.700000000000273, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3612.4, ""risk_distance"": 9.900000000000091, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}",GC|2025-09-05|VWAP2S|above|1757079900
"{""triggered"": true, ""entry_price"": 3631.6, ""risk_distance"": 4.5, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3634.2, ""risk_distance"": 1.900000000000091, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3635.6, ""risk_distance"": 0.5, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}",GC|2025-09-08|VWAP2S|above|1757335500
"{""triggered"": true, ""entry_price"": 3664.0, ""risk_distance"": null, ""outcome"": ""NO_RISK_PLAN"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3660.7, ""risk_distance"": 3.300000000000182, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3661.7227402606104, ""risk_distance"": 2.277259739389592, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3652.3, ""risk_distance"": 11.699999999999818, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3660.0, ""risk_distance"": 4.0, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}",GC|2025-09-09|VWAP2S|above|1757422800
"{""triggered"": true, ""entry_price"": 3664.5, ""risk_distance"": 2.099999999999909, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3665.2, ""risk_distance"": 1.400000000000091, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3660.0, ""risk_distance"": 6.599999999999909, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3660.0, ""risk_distance"": 6.599999999999909, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}",GC|2025-09-09|VWAP2S|above|1757423400
"{""triggered"": true, ""entry_price"": 3652.3, ""risk_distance"": 6.0, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3651.6, ""risk_distance"": 5.299999999999727, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3653.11073959608, ""risk_distance"": 6.810739596079657, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3655.75, ""risk_distance"": 9.449999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3656.1, ""risk_distance"": 9.799999999999727, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3651.0, ""risk_distance"": 4.699999999999818, ""outcome"": ""1R_HIT"", ""vwap_hit"": false}",GC|2025-09-09|VWAP2S|below|1757428200
"{""triggered"": true, ""entry_price"": 3645.0, ""risk_distance"": 8.5, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3649.3, ""risk_distance"": 12.800000000000182, ""outcome"": ""EXPIRED_WITHOUT_EXIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3647.161024530501, ""risk_distance"": 10.661024530500981, ""outcome"": ""1R_HIT"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3651.0, ""risk_distance"": 14.5, ""outcome"": ""EXPIRED_WITHOUT_EXIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3651.0, ""risk_distance"": 14.5, ""outcome"": ""EXPIRED_WITHOUT_EXIT"", ""vwap_hit"": false}",GC|2025-09-09|VWAP2S|below|1757430600
"{""triggered"": true, ""entry_price"": 3654.7, ""risk_distance"": 4.199999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3654.2, ""risk_distance"": 3.699999999999818, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3655.896594939262, ""risk_distance"": 5.396594939261831, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 3655.45, ""risk_distance"": 4.949999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 3655.2, ""risk_distance"": 4.699999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 3656.6, ""risk_distance"": 6.099999999999909, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}",GC|2025-09-10|VWAP2S|below|1757508300
"{""triggered"": true, ""entry_price"": 3650.5, ""risk_distance"": 1.099999999999909, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3654.2, ""risk_distance"": 4.799999999999727, ""outcome"": ""EXPIRED_WITHOUT_EXIT"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3655.6, ""risk_distance"": 6.199999999999818, ""outcome"": ""EXPIRED_WITHOUT_EXIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3655.6, ""risk_distance"": 6.199999999999818, ""outcome"": ""EXPIRED_WITHOUT_EXIT"", ""vwap_hit"": false}",GC|2025-09-10|VWAP2S|below|1757517600
"{""triggered"": true, ""entry_price"": 3651.4, ""risk_distance"": 0.900000000000091, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3652.2, ""risk_distance"": 1.699999999999818, ""outcome"": ""2R_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3652.052967445601, ""risk_distance"": 1.552967445601098, ""outcome"": ""2R_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3652.15, ""risk_distance"": 1.650000000000091, ""outcome"": ""2R_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3653.1, ""risk_distance"": 2.599999999999909, ""outcome"": ""1R_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3653.1, ""risk_distance"": 2.599999999999909, ""outcome"": ""1R_HIT"", ""vwap_hit"": false}",GC|2025-09-10|VWAP2S|below|1757521500
