entry_mode,execution_timeframe,feed_equivalence_class,outcome,session,setup_id,status,underlying_provider
first_touch,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-07-08|high|1783580400|exec:15m,INVALIDATED,tiingo
boundary,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-07-08|high|1783580400|exec:15m,INVALIDATED,tiingo
ce,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-07-08|high|1783580400|exec:15m,INVALIDATED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,London,OANDA:XAUUSD|London|2026-07-09|high|1783600200|exec:15m,INVALIDATED,tiingo
boundary,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,London,OANDA:XAUUSD|London|2026-07-09|high|1783600200|exec:15m,INVALIDATED,tiingo
ce,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,London,OANDA:XAUUSD|London|2026-07-09|high|1783600200|exec:15m,INVALIDATED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-07-09|low|1783669500|exec:15m,INVALIDATED,tiingo
boundary,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-07-09|low|1783669500|exec:15m,INVALIDATED,tiingo
ce,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-07-09|low|1783669500|exec:15m,INVALIDATED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,STOP_HIT,London,OANDA:XAUUSD|London|2026-07-10|low|1783690200|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,STOP_HIT,London,OANDA:XAUUSD|London|2026-07-10|low|1783690200|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,STOP_HIT,London,OANDA:XAUUSD|London|2026-07-10|low|1783690200|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,Asia,OANDA:XAUUSD|Asia|2026-07-11|low|1784682000|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,Asia,OANDA:XAUUSD|Asia|2026-07-11|low|1784682000|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,Asia,OANDA:XAUUSD|Asia|2026-07-11|low|1784682000|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,London,OANDA:XAUUSD|London|2026-07-12|low|1784682000|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,London,OANDA:XAUUSD|London|2026-07-12|low|1784682000|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,London,OANDA:XAUUSD|London|2026-07-12|low|1784682000|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-07-12|low|1784032200|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,AMBIGUOUS_INTRABAR,Asia,OANDA:XAUUSD|Asia|2026-07-12|low|1784032200|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-07-12|low|1784032200|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,London,OANDA:XAUUSD|London|2026-07-13|low|1784032200|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,AMBIGUOUS_INTRABAR,London,OANDA:XAUUSD|London|2026-07-13|low|1784032200|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,London,OANDA:XAUUSD|London|2026-07-13|low|1784032200|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-07-13|high|1784030400|exec:15m,INVALIDATED,tiingo
boundary,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-07-13|high|1784030400|exec:15m,INVALIDATED,tiingo
ce,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-07-13|high|1784030400|exec:15m,INVALIDATED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,London,OANDA:XAUUSD|London|2026-07-14|high|1784081700|exec:15m,INVALIDATED,tiingo
boundary,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,London,OANDA:XAUUSD|London|2026-07-14|high|1784081700|exec:15m,INVALIDATED,tiingo
ce,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,London,OANDA:XAUUSD|London|2026-07-14|high|1784081700|exec:15m,INVALIDATED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,Asia,OANDA:XAUUSD|Asia|2026-07-14|low|1784099700|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,Asia,OANDA:XAUUSD|Asia|2026-07-14|low|1784099700|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,Asia,OANDA:XAUUSD|Asia|2026-07-14|low|1784099700|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,London,OANDA:XAUUSD|London|2026-07-15|high|1784131200|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,London,OANDA:XAUUSD|London|2026-07-15|high|1784131200|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,London,OANDA:XAUUSD|London|2026-07-15|high|1784131200|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-07-15|low|1784187000|exec:15m,INVALIDATED,tiingo
boundary,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-07-15|low|1784187000|exec:15m,INVALIDATED,tiingo
ce,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-07-15|low|1784187000|exec:15m,INVALIDATED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,STOP_HIT,London,OANDA:XAUUSD|London|2026-07-16|low|1784301300|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,STOP_HIT,London,OANDA:XAUUSD|London|2026-07-16|low|1784301300|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,STOP_HIT,London,OANDA:XAUUSD|London|2026-07-16|low|1784301300|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,Asia,OANDA:XAUUSD|Asia|2026-07-16|low|1784295000|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,Asia,OANDA:XAUUSD|Asia|2026-07-16|low|1784295000|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,Asia,OANDA:XAUUSD|Asia|2026-07-16|low|1784295000|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,London,OANDA:XAUUSD|London|2026-07-17|high|1784295000|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,London,OANDA:XAUUSD|London|2026-07-17|high|1784295000|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,London,OANDA:XAUUSD|London|2026-07-17|high|1784295000|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,Asia,OANDA:XAUUSD|Asia|2026-07-18|high|1784509200|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,Asia,OANDA:XAUUSD|Asia|2026-07-18|high|1784509200|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,Asia,OANDA:XAUUSD|Asia|2026-07-18|high|1784509200|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,London,OANDA:XAUUSD|London|2026-07-19|high|1784509200|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,London,OANDA:XAUUSD|London|2026-07-19|high|1784509200|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,London,OANDA:XAUUSD|London|2026-07-19|high|1784509200|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,STOP_HIT,Asia,OANDA:XAUUSD|Asia|2026-07-19|high|1784535300|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,STOP_HIT,Asia,OANDA:XAUUSD|Asia|2026-07-19|high|1784535300|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,STOP_HIT,Asia,OANDA:XAUUSD|Asia|2026-07-19|high|1784535300|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,London,OANDA:XAUUSD|London|2026-07-20|low|1784556900|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,London,OANDA:XAUUSD|London|2026-07-20|low|1784556900|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,London,OANDA:XAUUSD|London|2026-07-20|low|1784556900|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-07-20|high|1784657700|exec:15m,INVALIDATED,tiingo
boundary,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-07-20|high|1784657700|exec:15m,INVALIDATED,tiingo
ce,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-07-20|high|1784657700|exec:15m,INVALIDATED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,London,OANDA:XAUUSD|London|2026-07-21|low|1784638800|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,London,OANDA:XAUUSD|London|2026-07-21|low|1784638800|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,London,OANDA:XAUUSD|London|2026-07-21|low|1784638800|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,Asia,OANDA:XAUUSD|Asia|2026-07-21|high|1784741400|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,Asia,OANDA:XAUUSD|Asia|2026-07-21|high|1784741400|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,Asia,OANDA:XAUUSD|Asia|2026-07-21|high|1784741400|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,London,OANDA:XAUUSD|London|2026-07-22|high|1784723400|exec:15m,INVALIDATED,tiingo
boundary,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,London,OANDA:XAUUSD|London|2026-07-22|high|1784723400|exec:15m,INVALIDATED,tiingo
ce,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,London,OANDA:XAUUSD|London|2026-07-22|high|1784723400|exec:15m,INVALIDATED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-07-22|low|1785110400|exec:15m,INVALIDATED,tiingo
boundary,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-07-22|low|1785110400|exec:15m,INVALIDATED,tiingo
ce,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-07-22|low|1785110400|exec:15m,INVALIDATED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,STOP_HIT,London,OANDA:XAUUSD|London|2026-07-23|low|1784905200|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,STOP_HIT,London,OANDA:XAUUSD|London|2026-07-23|low|1784905200|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,STOP_HIT,London,OANDA:XAUUSD|London|2026-07-23|low|1784905200|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,AMBIGUOUS_INTRABAR,Asia,OANDA:XAUUSD|Asia|2026-07-23|high|1784878200|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,AMBIGUOUS_INTRABAR,Asia,OANDA:XAUUSD|Asia|2026-07-23|high|1784878200|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,AMBIGUOUS_INTRABAR,Asia,OANDA:XAUUSD|Asia|2026-07-23|high|1784878200|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,AMBIGUOUS_INTRABAR,London,OANDA:XAUUSD|London|2026-07-24|high|1784901600|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,AMBIGUOUS_INTRABAR,London,OANDA:XAUUSD|London|2026-07-24|high|1784901600|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,AMBIGUOUS_INTRABAR,London,OANDA:XAUUSD|London|2026-07-24|high|1784901600|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-07-25|low|1785200400|exec:15m,INVALIDATED,tiingo
boundary,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-07-25|low|1785200400|exec:15m,INVALIDATED,tiingo
ce,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-07-25|low|1785200400|exec:15m,INVALIDATED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,London,OANDA:XAUUSD|London|2026-07-26|low|1785200400|exec:15m,INVALIDATED,tiingo
boundary,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,London,OANDA:XAUUSD|London|2026-07-26|low|1785200400|exec:15m,INVALIDATED,tiingo
ce,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,London,OANDA:XAUUSD|London|2026-07-26|low|1785200400|exec:15m,INVALIDATED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-07-26|low|1785154500|exec:15m,INVALIDATED,tiingo
boundary,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-07-26|low|1785154500|exec:15m,INVALIDATED,tiingo
ce,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-07-26|low|1785154500|exec:15m,INVALIDATED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,London,OANDA:XAUUSD|London|2026-07-27|low|1785156300|exec:15m,INVALIDATED,tiingo
boundary,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,London,OANDA:XAUUSD|London|2026-07-27|low|1785156300|exec:15m,INVALIDATED,tiingo
ce,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,London,OANDA:XAUUSD|London|2026-07-27|low|1785156300|exec:15m,INVALIDATED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-07-27|low|1785251700|exec:15m,INVALIDATED,tiingo
boundary,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-07-27|low|1785251700|exec:15m,INVALIDATED,tiingo
ce,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-07-27|low|1785251700|exec:15m,INVALIDATED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,STOP_HIT,London,OANDA:XAUUSD|London|2026-07-28|low|1785248100|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,STOP_HIT,London,OANDA:XAUUSD|London|2026-07-28|low|1785248100|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,STOP_HIT,London,OANDA:XAUUSD|London|2026-07-28|low|1785248100|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,Asia,OANDA:XAUUSD|Asia|2026-07-28|high|1785311100|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,Asia,OANDA:XAUUSD|Asia|2026-07-28|high|1785311100|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,Asia,OANDA:XAUUSD|Asia|2026-07-28|high|1785311100|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,London,OANDA:XAUUSD|London|2026-07-29|low|1785328200|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,London,OANDA:XAUUSD|London|2026-07-29|low|1785328200|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,London,OANDA:XAUUSD|London|2026-07-29|low|1785328200|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,AMBIGUOUS_INTRABAR,Asia,OANDA:XAUUSD|Asia|2026-07-29|high|1785418200|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,AMBIGUOUS_INTRABAR,Asia,OANDA:XAUUSD|Asia|2026-07-29|high|1785418200|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,AMBIGUOUS_INTRABAR,Asia,OANDA:XAUUSD|Asia|2026-07-29|high|1785418200|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,London,OANDA:XAUUSD|London|2026-07-30|high|1785414600|exec:15m,INVALIDATED,tiingo
boundary,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,London,OANDA:XAUUSD|London|2026-07-30|high|1785414600|exec:15m,INVALIDATED,tiingo
ce,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,London,OANDA:XAUUSD|London|2026-07-30|high|1785414600|exec:15m,INVALIDATED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-07-30|low|1785483000|exec:15m,INVALIDATED,tiingo
boundary,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-07-30|low|1785483000|exec:15m,INVALIDATED,tiingo
ce,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-07-30|low|1785483000|exec:15m,INVALIDATED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,STOP_HIT,London,OANDA:XAUUSD|London|2026-07-31|low|1785509100|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,STOP_HIT,London,OANDA:XAUUSD|London|2026-07-31|low|1785509100|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,STOP_HIT,London,OANDA:XAUUSD|London|2026-07-31|low|1785509100|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,Asia,OANDA:XAUUSD|Asia|2026-08-01|low|1785719700|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,Asia,OANDA:XAUUSD|Asia|2026-08-01|low|1785719700|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,Asia,OANDA:XAUUSD|Asia|2026-08-01|low|1785719700|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,London,OANDA:XAUUSD|London|2026-08-02|low|1785719700|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,London,OANDA:XAUUSD|London|2026-08-02|low|1785719700|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,London,OANDA:XAUUSD|London|2026-08-02|low|1785719700|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,NOT_TRIGGERED,Asia,OANDA:XAUUSD|Asia|2026-08-02|low|1785749400|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,NOT_TRIGGERED,Asia,OANDA:XAUUSD|Asia|2026-08-02|low|1785749400|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,NOT_TRIGGERED,Asia,OANDA:XAUUSD|Asia|2026-08-02|low|1785749400|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,AMBIGUOUS_INTRABAR,London,OANDA:XAUUSD|London|2026-08-03|low|1785761100|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,AMBIGUOUS_INTRABAR,London,OANDA:XAUUSD|London|2026-08-03|low|1785761100|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,AMBIGUOUS_INTRABAR,London,OANDA:XAUUSD|London|2026-08-03|low|1785761100|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-08-03|high|1785830400|exec:15m,INVALIDATED,tiingo
boundary,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-08-03|high|1785830400|exec:15m,INVALIDATED,tiingo
ce,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-08-03|high|1785830400|exec:15m,INVALIDATED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,London,OANDA:XAUUSD|London|2026-08-04|high|1785846600|exec:15m,INVALIDATED,tiingo
boundary,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,London,OANDA:XAUUSD|London|2026-08-04|high|1785846600|exec:15m,INVALIDATED,tiingo
ce,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,London,OANDA:XAUUSD|London|2026-08-04|high|1785846600|exec:15m,INVALIDATED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,STOP_HIT,Asia,OANDA:XAUUSD|Asia|2026-08-04|high|1785913200|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,STOP_HIT,Asia,OANDA:XAUUSD|Asia|2026-08-04|high|1785913200|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,STOP_HIT,Asia,OANDA:XAUUSD|Asia|2026-08-04|high|1785913200|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,STOP_HIT,Asia,OANDA:XAUUSD|Asia|2026-08-05|low|1786022100|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,STOP_HIT,Asia,OANDA:XAUUSD|Asia|2026-08-05|low|1786022100|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,STOP_HIT,Asia,OANDA:XAUUSD|Asia|2026-08-05|low|1786022100|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,London,OANDA:XAUUSD|London|2026-08-06|low|1786023000|exec:15m,INVALIDATED,tiingo
boundary,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,London,OANDA:XAUUSD|London|2026-08-06|low|1786023000|exec:15m,INVALIDATED,tiingo
ce,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,London,OANDA:XAUUSD|London|2026-08-06|low|1786023000|exec:15m,INVALIDATED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-08-06|high|1786090500|exec:15m,INVALIDATED,tiingo
boundary,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-08-06|high|1786090500|exec:15m,INVALIDATED,tiingo
ce,15m,CLOSE_EQUIVALENT,NO_RISK_PLAN,Asia,OANDA:XAUUSD|Asia|2026-08-06|high|1786090500|exec:15m,INVALIDATED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,AMBIGUOUS_INTRABAR,London,OANDA:XAUUSD|London|2026-08-07|high|1786323600|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,AMBIGUOUS_INTRABAR,London,OANDA:XAUUSD|London|2026-08-07|high|1786323600|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,AMBIGUOUS_INTRABAR,London,OANDA:XAUUSD|London|2026-08-07|high|1786323600|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,Asia,OANDA:XAUUSD|Asia|2026-08-08|low|1786312800|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,Asia,OANDA:XAUUSD|Asia|2026-08-08|low|1786312800|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,Asia,OANDA:XAUUSD|Asia|2026-08-08|low|1786312800|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,London,OANDA:XAUUSD|London|2026-08-09|low|1786312800|exec:15m,EXPIRED,tiingo
boundary,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,London,OANDA:XAUUSD|London|2026-08-09|low|1786312800|exec:15m,EXPIRED,tiingo
ce,15m,CLOSE_EQUIVALENT,OPPOSITE_LIQUIDITY_HIT,London,OANDA:XAUUSD|London|2026-08-09|low|1786312800|exec:15m,EXPIRED,tiingo
first_touch,15m,CLOSE_EQUIVALENT,STOP_HIT,Asia,OANDA:XAUUSD|Asia|2026-08-09|high|1786347000|exec:15m,EXPIRED,tiingo
