age_1h,aligned_1h_4h,close_with_1h,close_with_4h,ema20_rising,gap,gap_over_atr,prior_ret,ret_1h,ret_4h,rth_close,rth_high,rth_low,rth_open,rth_return,strength_1h,structure_1h,trading_date,trend_1h,trend_4h,year
0,False,,,False,3.25,0.1146817895400126,12.5,-0.0008133086876155327,0.0013318534961155315,3379.5,3380.75,3365.25,3378.0,0.000444049733570262,weak,MIXED,2020-02-14,NEUTRAL,NEUTRAL,2020
0,False,,False,False,-11.0,-0.3974193548387097,1.5,0.0009660399791930896,-0.005681818181818232,3370.0,3375.0,3355.25,3368.5,0.00044530206323289967,weak,MIXED,2020-02-18,NEUTRAL,BEARISH,2020
0,False,,True,True,10.75,0.40240641711229946,1.5,0.0010365763364430514,0.00200252169398496,3386.25,3393.75,3377.75,3380.75,0.0016268579457221488,weak,HH_HL,2020-02-19,NEUTRAL,BULLISH,2020
0,False,,,False,-6.25,-0.23809523809523808,5.5,-0.0018463810930575697,-0.001549472441525812,3372.0,3389.0,3339.25,3380.0,-0.002366863905325478,weak,MIXED,2020-02-20,NEUTRAL,NEUTRAL,2020
0,False,,True,True,-14.75,-0.5536193029490617,-8.0,0.0008202833706190127,-0.003266518188567158,3337.0,3360.5,3328.0,3357.25,-0.006031722391838579,weak,MIXED,2020-02-21,NEUTRAL,BEARISH,2020
7,True,True,True,False,-104.25,-4.283198826118856,-20.25,-0.004370495322803203,-0.0272597918070846,3225.5,3260.0,3213.75,3232.75,-0.0022426726471270753,medium,MIXED,2020-02-24,BEARISH,BEARISH,2020
1,False,False,,False,15.0,0.5874125874125874,-7.25,0.0020867145838163736,0.0009296560272700205,3127.75,3247.25,3117.25,3240.5,-0.03479401326955722,weak,HH_HL,2020-02-25,BULLISH,NEUTRAL,2020
2,False,False,True,False,14.5,0.4370290635091496,-112.75,0.008590927338418375,-0.006372470925601448,3116.25,3182.0,3107.5,3142.25,-0.008274325722014475,strong,MIXED,2020-02-26,BULLISH,BEARISH,2020
4,True,True,True,False,-62.0,-1.686255463817387,-26.0,-0.009461426491994218,-0.007258064516128981,2973.75,3096.25,2973.75,3054.25,-0.026356716051403772,strong,LH_LL,2020-02-27,BEARISH,BEARISH,2020
0,False,,False,False,-88.0,-1.9759422614274258,-80.5,-0.0014633726435396843,-0.005594642705772701,2963.75,2966.0,2853.25,2885.75,0.027029368448410196,weak,MIXED,2020-02-28,NEUTRAL,BEARISH,2020
4,True,False,False,True,16.75,0.3276283618581907,78.0,-0.004456402926090952,-0.010040160642570295,3089.5,3090.75,2942.5,2980.5,0.03657104512665654,medium,MIXED,2020-03-02,BEARISH,BEARISH,2020
2,False,True,False,True,4.0,0.0675920337960169,109.0,-0.007022925411688696,0.007487588508179321,3001.0,3137.0,2973.0,3093.5,-0.02990140617423631,medium,MIXED,2020-03-03,BEARISH,BULLISH,2020
0,False,,True,False,57.75,0.8337200309358083,-92.5,0.0,0.02165914032446903,3127.0,3129.0,3030.75,3058.75,0.02231303637106663,weak,MIXED,2020-03-04,NEUTRAL,BULLISH,2020
6,True,True,True,True,-80.0,-1.0608572105138527,68.25,-0.0056220972867269126,-0.019046853652656126,3021.5,3082.25,2996.5,3047.0,-0.00836888743025932,medium,MIXED,2020-03-05,BEARISH,BEARISH,2020
5,True,False,False,False,-93.25,-1.1700649787138697,-25.5,-0.008460952703274405,-0.027295285359801524,2970.5,2984.25,2898.0,2928.25,0.01442841287458374,strong,MIXED,2020-03-06,BEARISH,BEARISH,2020
