accept_1m,accept_5m,accept_two_1m,close_vs_value,continue_away,enter_value,first_exit_side,gap,gap_over_atr,inside_closes,instrument,mae_into,mfe_away,open,open_above_poc,open_below_poc,open_class,overnight_inside_value,poc,poc_in_range,prior_date,reject_1m,return_vah,return_val,tod_first_value_int,touch_poc,trading_date,traverse_full_value,ts_accept_1m,ts_poc,ts_vah,ts_val,vah,val,vol_above_poc,width,width_over_atr,width_over_range,year
True,True,True,CLOSE_INSIDE_VALUE,False,True,,3.25,0.06368089573128062,6,ES,-8.25,21.5,4509.25,True,False,OPEN_ABOVE_VAH,True,4504.75,0.9397163120567376,2023-08-29,True,True,False,0930_1000,True,2023-08-30,False,1693402560,1693405620,1693402200,,4509.0,4474.25,0.09770327794260188,34.75,0.6808957312806159,0.4929078014184397,2023
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAH,3.75,0.07800891530460624,170,ES,0.0,0.0,4527.75,True,False,OPEN_INSIDE_VALUE,True,4524.5,0.7899159663865546,2023-08-30,False,True,True,0930_1000,True,2023-08-31,True,1693489620,1693498920,1693488600,1693500540,4527.75,4515.75,0.2629628967034632,12.0,0.24962852897473997,0.40336134453781514,2023
True,True,True,CLOSE_BELOW_VAL,False,True,,28.5,0.5990990990990991,81,ES,-35.5,4.75,4542.75,True,False,OPEN_ABOVE_VAH,True,4531.5,0.6944444444444444,2023-08-31,True,True,True,0930_1000,True,2023-09-01,True,1693575420,1693575420,1693575360,1693580100,4535.0,4521.0,0.23747727985154432,14.0,0.2942942942942943,0.5185185185185185,2023
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAL,-5.25,-0.10998877665544333,280,ES,0.0,0.0,4517.5,False,True,OPEN_INSIDE_VALUE,True,4519.25,0.2981366459627329,2023-09-01,False,False,True,0930_1000,True,2023-09-05,False,1693920600,1693920600,,1693921320,4529.75,4508.5,0.60012644654785,21.25,0.44519266741488966,0.5279503105590062,2023
False,False,False,CLOSE_BELOW_VAL,True,False,,-9.25,-0.20124320124320125,0,ES,-1.25,46.0,4493.0,False,True,OPEN_BELOW_VAL,False,4508.0,0.33766233766233766,2023-09-05,False,False,False,0930_1000,False,2023-09-06,False,,,,,4514.75,4505.5,0.6294915584061733,9.25,0.20124320124320125,0.4805194805194805,2023
True,True,True,CLOSE_INSIDE_VALUE,False,True,,-33.0,-0.7176699029126214,103,ES,-25.0,3.75,4438.0,False,True,OPEN_BELOW_VAL,True,4470.25,0.49206349206349204,2023-09-06,False,False,True,1130_1330,False,2023-09-07,False,1694100900,,,1694100900,4476.25,4456.0,0.3654290726842861,20.25,0.4403883495145631,0.42857142857142855,2023
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAH,0.0,0.0,87,ES,0.0,0.0,4455.25,False,True,OPEN_INSIDE_VALUE,True,4456.0,0.7565217391304347,2023-09-07,False,True,False,0930_1000,True,2023-09-08,False,1694196660,1694179800,1694179800,,4458.5,4445.0,0.1937374758752328,13.5,0.3071921982933767,0.46956521739130436,2023
True,True,True,CLOSE_INSIDE_VALUE,False,True,,26.75,0.6291474170516589,14,ES,-18.25,5.25,4488.25,True,False,OPEN_ABOVE_VAH,True,4465.25,0.5288461538461539,2023-09-08,True,True,False,1000_1130,False,2023-09-11,False,1694444460,,1694441520,,4473.0,4459.5,0.46701840633419284,13.5,0.31751364972700546,0.5192307692307693,2023
True,True,True,CLOSE_INSIDE_VALUE,False,True,,-16.25,-0.3991228070175438,143,ES,-16.75,15.5,4474.25,False,True,OPEN_BELOW_VAL,True,4490.5,0.8723404255319149,2023-09-11,False,False,True,0930_1000,True,2023-09-12,False,1694525520,1694539440,,1694525520,4493.5,4477.5,0.09716222250573053,16.0,0.3929824561403509,0.6808510638297872,2023
False,False,False,CLOSE_BELOW_VAL,True,False,,50.5,1.2507739938080495,0,ES,-12.25,15.0,4515.25,True,False,OPEN_ABOVE_VAH,True,4478.25,0.6046511627906976,2023-09-12,False,False,False,0930_1000,False,2023-09-13,False,,,,,4482.0,4466.25,0.2713707631345136,15.75,0.39009287925696595,0.4883720930232558,2023
False,False,False,CLOSE_INSIDE_VALUE,True,False,,24.0,0.6151029748283753,0,ES,-14.0,20.0,4542.0,True,False,OPEN_ABOVE_VAH,True,4522.5,0.7155963302752294,2023-09-13,False,False,False,0930_1000,False,2023-09-14,False,,,,,4527.75,4515.5,0.3485419887565179,12.25,0.31395881006864984,0.44954128440366975,2023
False,False,False,CLOSE_INSIDE_VALUE,False,True,,-18.0,-0.5083207261724659,0,ES,-3.5,43.0,4537.0,False,True,OPEN_BELOW_VAL,True,4554.5,0.7794117647058824,2023-09-14,True,False,True,0930_1000,False,2023-09-15,False,,,,1694784600,4561.25,4540.0,0.25636012622893156,21.25,0.600100857286939,0.625,2023
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAL,-3.25,-0.09508881922675026,371,ES,0.0,0.0,4494.5,False,True,OPEN_INSIDE_VALUE,True,4499.25,0.11290322580645161,2023-09-15,False,False,True,0930_1000,True,2023-09-18,False,1695043800,1695044040,,1695043800,4524.75,4494.0,0.8277361700615017,30.75,0.8996865203761755,0.6612903225806451,2023
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAL,-10.5,-0.3083377031987415,43,ES,0.0,0.0,4490.5,False,True,OPEN_INSIDE_VALUE,True,4500.0,0.40816326530612246,2023-09-18,False,False,True,0930_1000,False,2023-09-19,False,1695130260,,,1695130200,4506.25,4490.5,0.5134707404450998,15.75,0.4625065547981122,0.6428571428571429,2023
True,True,True,CLOSE_ABOVE_VAH,False,True,,12.25,0.3891094724900737,71,ES,-52.25,4.25,4503.25,True,False,OPEN_ABOVE_VAH,True,4469.75,0.21739130434782608,2023-09-19,False,True,True,1330_1530,True,2023-09-20,True,1695232800,1695237240,1695232800,1695238320,4488.25,4464.0,0.8411805404696943,24.25,0.7702779353374929,0.7028985507246377,2023
False,False,False,CLOSE_BELOW_VAL,True,False,,-32.25,-0.9555555555555556,0,ES,-2.75,40.5,4415.75,False,True,OPEN_BELOW_VAL,False,4499.5,0.8699186991869918,2023-09-20,False,False,False,0930_1000,False,2023-09-21,False,,,,,4505.75,4478.5,0.21787461004129868,27.25,0.8074074074074075,0.44308943089430897,2023
True,True,True,CLOSE_BELOW_VAL,False,True,,9.25,0.262544348707552,120,ES,-16.75,25.0,4382.25,False,True,OPEN_BELOW_VAL,True,4405.0,0.7172774869109948,2023-09-21,False,False,True,1000_1130,False,2023-09-22,False,1695393060,,,1695393060,4412.75,4390.25,0.2631058467594311,22.5,0.6386213887480994,0.4712041884816754,2023
True,True,True,CLOSE_BELOW_VAL,False,True,,-13.25,-0.37493683678625567,55,ES,-29.25,4.75,4348.25,False,True,OPEN_BELOW_VAL,True,4390.75,0.8023952095808383,2023-09-22,False,False,True,1130_1330,False,2023-09-25,False,1695656580,,,1695656580,4395.0,4372.0,0.16760442421292462,23.0,0.650833754421425,0.5508982035928144,2023
False,False,False,CLOSE_ABOVE_VAH,True,False,,-33.25,-0.9087359687652513,0,ES,-7.75,40.75,4346.25,False,True,OPEN_BELOW_VAL,True,4370.0,0.7210884353741497,2023-09-25,False,False,False,0930_1000,False,2023-09-26,False,,,,,4375.0,4356.5,0.2591235655507966,18.5,0.5056124938994632,0.5034013605442177,2023
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAL,11.5,0.31353456669912366,205,ES,0.0,0.0,4325.5,True,False,OPEN_INSIDE_VALUE,True,4314.75,0.19072164948453607,2023-09-26,False,False,True,1000_1130,True,2023-09-27,False,1695821400,1695823860,,1695826620,4333.25,4306.5,0.7831173372926007,26.75,0.7293086660175268,0.5515463917525774,2023
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAL,-7.75,-0.20111214087117701,111,ES,0.0,0.0,4307.25,False,True,OPEN_INSIDE_VALUE,True,4314.0,0.6757990867579908,2023-09-27,False,True,True,1000_1130,True,2023-09-28,True,1695907800,1695908040,1695913080,1695908640,4328.5,4301.5,0.39247523477743307,27.0,0.70064874884152,0.4931506849315068,2023
True,True,True,CLOSE_INSIDE_VALUE,False,True,,31.5,0.776066871975363,162,ES,-58.75,1.5,4369.75,True,False,OPEN_ABOVE_VAH,True,4335.75,0.634703196347032,2023-09-28,True,True,True,1000_1130,True,2023-09-29,True,1696001340,1696006080,1695997500,1696007100,4352.75,4324.25,0.4447463603176055,28.5,0.7021557413110426,0.5205479452054794,2023
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAL,-9.0,-0.20826446280991734,173,ES,0.0,0.0,4317.25,False,True,OPEN_INSIDE_VALUE,True,4327.25,0.2697095435684647,2023-09-29,False,False,True,1000_1130,True,2023-10-02,False,1696253400,1696253940,,1696257720,4356.0,4311.75,0.6718925213826533,44.25,1.0239669421487603,0.7344398340248963,2023
True,True,True,CLOSE_INSIDE_VALUE,False,True,,-23.75,-0.540650406504065,17,ES,-16.0,49.75,4301.0,False,True,OPEN_BELOW_VAL,True,4323.75,0.6686390532544378,2023-10-02,True,False,True,0930_1000,False,2023-10-03,False,1696340580,,,1696339800,4327.75,4306.0,0.20735647081843633,21.75,0.4951219512195122,0.514792899408284,2023
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAH,3.0,0.06426931905126243,224,ES,0.0,0.0,4269.5,True,False,OPEN_INSIDE_VALUE,True,4261.25,0.1520912547528517,2023-10-03,False,True,True,0930_1000,True,2023-10-04,True,1696426200,1696428480,1696426620,1696429740,4279.0,4254.75,0.7586595374322147,24.25,0.5195103289977047,0.3688212927756654,2023
True,True,True,CLOSE_ABOVE_VAH,False,True,,-5.5,-0.11505416511019798,228,ES,-32.75,10.0,4290.75,True,False,OPEN_ABOVE_VAH,True,4275.0,0.41708542713567837,2023-10-04,True,True,False,0930_1000,True,2023-10-05,False,1696513500,1696514700,1696513320,,4284.5,4257.0,0.5283872418889292,27.5,0.5752708255509899,0.5527638190954773,2023
True,True,True,CLOSE_INSIDE_VALUE,False,True,,-26.25,-0.5522163786626597,60,ES,-93.25,13.75,4265.25,False,True,OPEN_BELOW_VAL,True,4292.75,0.8128654970760234,2023-10-05,True,True,True,1000_1130,True,2023-10-06,True,1696599120,1696604820,1696605000,1696599060,4297.5,4271.5,0.15851210333834148,26.0,0.5469571750563487,0.6081871345029239,2023
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAH,-20.25,-0.37901069518716574,253,ES,0.0,0.0,4321.75,False,True,OPEN_INSIDE_VALUE,True,4343.0,0.8551401869158879,2023-10-06,False,True,False,1330_1530,True,2023-10-09,False,1696858200,1696868400,1696873380,,4358.0,4281.5,0.1987053743932555,76.5,1.4318181818181817,0.7149532710280374,2023
True,True,True,CLOSE_INSIDE_VALUE,False,True,,6.0,0.10863239573229874,11,ES,-4.75,43.0,4376.0,True,False,OPEN_ABOVE_VAH,True,4368.0,0.8702928870292888,2023-10-09,False,True,False,0930_1000,False,2023-10-10,False,1696944600,,1696944600,,4375.75,4331.25,0.1975664031086367,44.5,0.8056902683478824,0.7447698744769874,2023
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAL,11.0,0.20276497695852536,293,ES,0.0,0.0,4402.5,True,False,OPEN_INSIDE_VALUE,True,4394.75,0.49214659685863876,2023-10-10,False,False,True,1130_1330,True,2023-10-11,False,1697031000,1697033640,,1697040360,4411.5,4386.75,0.6322198642199731,24.75,0.45622119815668205,0.518324607329843,2023
True,True,True,CLOSE_ABOVE_VAH,False,True,,5.0,0.09383378016085792,60,ES,-58.25,3.75,4413.75,True,False,OPEN_ABOVE_VAH,False,4396.0,0.5474452554744526,2023-10-11,True,True,True,0930_1000,True,2023-10-12,True,1697118480,1697118900,1697118300,1697130900,4401.75,4383.25,0.44393692977272253,18.5,0.34718498659517427,0.5401459854014599,2023
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAL,14.25,0.2603588907014682,80,ES,0.0,0.0,4395.0,False,True,OPEN_INSIDE_VALUE,True,4403.25,0.7701612903225806,2023-10-12,False,False,True,1000_1130,True,2023-10-13,False,1697203800,1697204340,,1697208600,4417.25,4379.5,0.3112394127735037,37.75,0.6897226753670473,0.6088709677419355,2023
False,False,False,CLOSE_INSIDE_VALUE,True,False,,22.25,0.39108600125549275,0,ES,-2.5,34.0,4380.25,True,False,OPEN_ABOVE_VAH,True,4356.5,0.23507462686567165,2023-10-13,False,False,False,0930_1000,False,2023-10-16,False,,,,,4375.25,4344.75,0.72332144542932,30.5,0.5360954174513496,0.4552238805970149,2023
True,True,True,CLOSE_INSIDE_VALUE,False,True,,-33.25,-0.5933715742511154,89,ES,-54.0,3.5,4369.25,False,True,OPEN_BELOW_VAL,True,4407.25,0.8082191780821918,2023-10-16,False,True,True,1130_1330,True,2023-10-17,True,1697553420,1697556900,1697557320,1697553420,4411.75,4397.75,0.20807855387010463,14.0,0.2498406628425749,0.3835616438356164,2023
True,True,True,CLOSE_INSIDE_VALUE,False,True,,-19.75,-0.35122261035249286,11,ES,-9.75,52.0,4382.75,False,True,OPEN_BELOW_VAL,True,4393.5,0.4826086956521739,2023-10-17,True,False,True,0930_1000,False,2023-10-18,False,1697636040,,,1697635800,4413.5,4384.5,0.5383955636273876,29.0,0.5157192759606225,0.5043478260869565,2023
True,True,True,CLOSE_BELOW_VAL,False,True,,4.75,0.08372678627636135,19,ES,-18.75,53.0,4347.75,False,True,OPEN_BELOW_VAL,False,4365.75,0.5668016194331984,2023-10-18,False,False,True,1130_1330,True,2023-10-19,False,1697731320,1697732460,,1697731320,4384.0,4355.75,0.4969491395090574,28.25,0.49795404469625437,0.4574898785425101,2023
False,False,False,CLOSE_BELOW_VAL,True,False,,-5.0,-0.08687558175612783,0,ES,-5.75,49.0,4296.5,False,True,OPEN_BELOW_VAL,False,4330.25,0.49477351916376305,2023-10-19,False,False,False,0930_1000,False,2023-10-20,False,,,,,4359.5,4324.0,0.5843722096038747,35.5,0.6168166304685075,0.49477351916376305,2023
True,True,True,CLOSE_BELOW_VAL,False,True,,-17.25,-0.2950519242516799,236,ES,-49.5,18.0,4231.25,False,True,OPEN_BELOW_VAL,True,4265.25,0.32727272727272727,2023-10-20,False,False,True,1000_1130,True,2023-10-23,False,1698074100,1698075360,,1698074100,4281.5,4256.75,0.6090736068525079,24.75,0.42333536957849727,0.45,2023
True,True,True,CLOSE_BELOW_VAL,False,True,VAH,21.25,0.3626943005181347,360,ES,0.0,0.0,4261.75,False,True,OPEN_INSIDE_VALUE,True,4264.75,0.762962962962963,2023-10-23,False,True,True,1000_1130,True,2023-10-24,True,1698154200,1698154200,1698157440,1698166320,4277.0,4243.0,0.1611300455636947,34.0,0.5803108808290155,0.5037037037037037,2023
False,False,False,CLOSE_INSIDE_VALUE,True,False,,-17.5,-0.3017241379310345,0,ES,0.0,49.75,4253.5,False,True,OPEN_BELOW_VAL,True,4271.25,0.7048192771084337,2023-10-24,False,False,False,0930_1000,False,2023-10-25,False,,,,,4278.0,4261.75,0.3406608705740102,16.25,0.2801724137931034,0.39156626506024095,2023
True,False,False,CLOSE_INSIDE_VALUE,False,False,,-14.0,-0.23931623931623933,1,ES,-8.75,50.0,4196.25,False,True,OPEN_BELOW_VAL,True,4209.25,0.11055276381909548,2023-10-25,True,False,True,0930_1000,False,2023-10-26,False,1698327180,,,1698327180,4233.75,4205.0,0.8782265909571719,28.75,0.49145299145299143,0.5778894472361809,2023
True,True,True,CLOSE_BELOW_VAL,False,True,VAL,16.0,0.29062601362309437,149,ES,0.0,0.0,4172.75,False,True,OPEN_INSIDE_VALUE,True,4179.25,0.5617021276595745,2023-10-26,False,False,True,0930_1000,False,2023-10-27,False,1698413400,,,1698414540,4193.5,4159.25,0.39649829760445304,34.25,0.6221213104119364,0.5829787234042553,2023
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAH,27.75,0.5075114304376225,214,ES,0.0,0.0,4165.75,True,False,OPEN_INSIDE_VALUE,True,4162.75,0.7431192660550459,2023-10-27,False,True,False,0930_1000,True,2023-10-30,False,1698672600,1698675420,1698673080,,4176.75,4136.5,0.2739298623707891,40.25,0.736120182887002,0.7385321100917431,2023
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAH,5.5,0.10088437602358336,192,ES,0.0,0.0,4191.5,True,False,OPEN_INSIDE_VALUE,True,4190.25,0.8406593406593407,2023-10-30,False,True,False,1000_1130,True,2023-10-31,False,1698759000,1698759000,1698763980,,4194.0,4165.0,0.11161853463069385,29.0,0.5319358008516213,0.6373626373626373,2023
False,False,False,CLOSE_ABOVE_VAH,True,False,,9.25,0.167691809647135,0,ES,-6.0,43.25,4221.5,True,False,OPEN_ABOVE_VAH,True,4187.5,0.36416184971098264,2023-10-31,False,False,False,0930_1000,False,2023-11-01,False,,,,,4211.25,4182.5,0.7213840583716845,28.75,0.5212042732275818,0.6647398843930635,2023
False,False,False,CLOSE_ABOVE_VAH,True,False,,37.5,0.6912442396313364,0,ES,-0.25,43.75,4294.0,True,False,OPEN_ABOVE_VAH,False,4226.5,0.2233502538071066,2023-11-01,False,False,False,0930_1000,False,2023-11-02,False,,,,,4243.75,4217.25,0.8044736683878407,26.5,0.48847926267281105,0.5380710659898477,2023
False,False,False,CLOSE_INSIDE_VALUE,True,False,,23.25,0.4419551934826884,0,ES,-1.25,32.25,4359.5,True,False,OPEN_ABOVE_VAH,True,4316.25,0.5113636363636364,2023-11-02,False,False,False,0930_1000,False,2023-11-03,False,,,,,4336.25,4310.0,0.5864360099050355,26.25,0.49898167006109984,0.5965909090909091,2023
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAH,7.5,0.14314928425357873,348,ES,0.0,0.0,4382.5,True,False,OPEN_INSIDE_VALUE,True,4377.25,0.5671641791044776,2023-11-03,False,True,True,0930_1000,True,2023-11-06,True,1699281120,1699283400,1699281000,1699294680,4386.75,4369.0,0.445673521351443,17.75,0.3387866394001363,0.5298507462686567,2023
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAL,-0.5,-0.00998217468805704,39,ES,0.0,0.0,4384.0,True,False,OPEN_INSIDE_VALUE,True,4380.5,0.6435643564356436,2023-11-06,False,True,True,1000_1130,True,2023-11-07,True,1699367400,1699367460,1699369200,1699367640,4385.5,4376.0,0.3784263124819672,9.5,0.18966131907308378,0.37623762376237624,2023
True,True,True,CLOSE_INSIDE_VALUE,False,True,,5.75,0.12005965697240864,258,ES,-27.25,5.5,4402.25,True,False,OPEN_ABOVE_VAH,True,4396.5,0.782258064516129,2023-11-07,True,True,True,0930_1000,True,2023-11-08,True,1699454160,1699455780,1699453800,1699460640,4402.0,4390.25,0.3865185336389757,11.75,0.2453392990305742,0.3790322580645161,2023
True,True,True,CLOSE_INSIDE_VALUE,False,True,,10.5,0.23277909738717342,188,ES,-50.5,0.5,4409.0,True,False,OPEN_ABOVE_VAH,True,4396.0,0.6412213740458015,2023-11-08,True,True,True,0930_1000,True,2023-11-09,True,1699540320,1699541220,1699540260,1699542420,4403.5,4389.75,0.3869426037087468,13.75,0.30482977038796516,0.4198473282442748,2023
True,True,True,CLOSE_BELOW_VAL,False,True,VAL,20.75,0.4623955431754875,177,ES,0.0,0.0,4383.75,False,True,OPEN_INSIDE_VALUE,True,4400.75,0.8309178743961353,2023-11-09,False,True,True,1130_1330,True,2023-11-10,True,1699626600,1699637520,1699637580,1699630020,4406.0,4370.25,0.10727003002323067,35.75,0.7966573816155988,0.6908212560386473,2023
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAH,-14.75,-0.329608938547486,368,ES,0.0,0.0,4415.5,False,True,OPEN_INSIDE_VALUE,True,4429.5,0.9391634980988594,2023-11-10,False,True,False,1130_1330,True,2023-11-13,False,1699885800,1699893240,1699893960,,4433.5,4383.25,0.10612479495971253,50.25,1.1229050279329609,0.7642585551330798,2023
False,False,False,CLOSE_INSIDE_VALUE,True,False,,61.0,1.389747762408462,0,ES,-2.75,37.75,4486.5,True,False,OPEN_ABOVE_VAH,True,4428.5,0.7203389830508474,2023-11-13,False,False,False,0930_1000,False,2023-11-14,False,,,,,4434.75,4417.25,0.3109107738819879,17.5,0.3986981285598047,0.5932203389830508,2023
True,True,True,CLOSE_INSIDE_VALUE,False,True,,13.0,0.3007021891780256,35,ES,-13.0,13.0,4523.75,True,False,OPEN_ABOVE_VAH,True,4509.25,0.6296296296296297,2023-11-14,False,True,False,0930_1000,False,2023-11-15,False,1700059920,,1700059920,,4519.0,4503.25,0.4880887589512133,15.75,0.3643122676579926,0.3888888888888889,2023
